Post_ID,Ticker,Title,Body,Post_Date,Upvotes,Num_Comments
90443889-6ad2-425c-bdf8-43cd4f8dcab3,AVGO,Big tech stocks pare gains as uncertainty looms over Trump tariffs despite court ruling,"In This Article:
Big Tech stocks pared gains after a brief spike Thursday morning following a US trade court ruling Wednesday that the vast majority of Trump’s global tariffs are illegal.
Apple (AAPL) traded 0.1% lower midday while Google (GOOG) dipped 0.3%. Amazon (AMZN), Meta (META) and…",2025-05-29,,
75c2b266-9f41-4b4b-a621-7d8a2c934199,AVGO,"Here are Thursday's biggest analyst calls: Nvidia, Tesla, Salesforce, AppLovin, Broadcom, Netflix, Southwest & more","Here are Thursday's biggest calls on Wall Street: Bank of America reiterates Salesforce as buy Bank of America said Wednesday's earnings report was ""not a game changer"" but that's sticking with the stock. ""We believe Salesforce is well positioned to continue capturing share of the cumulative $200…",2025-05-29,,
cf9dc03b-e730-4882-be13-b4c9f65c75b2,AVGO,"When Nvidia Wins, Broadcom Climbs: AI Boom Sends Chip Stocks Soaring","Broadcom Inc‘s (NASDAQ:AVGO) stock is trading higher Thursday, coinciding with Nvidia Corp’s (NASDAQ:NVDA) upbeat quarterly results.
Nvidia reported first-quarter revenue of $44.1 billion, up 69% year-over-year and 12% from the fourth quarter. The revenue beat a Street consensus estimate of $43.2…",2025-05-29,,
070b67c3-c496-4773-a2c1-0303d2d49f3b,AVGO,Broadcom Stock: Is AVGO Outperforming the Technology Sector?,,2025-05-29,,
b62a9fcd-5d64-4212-9ff8-296788392cd8,AVGO,"Chip stocks and Big Tech shares jump on Trump tariffs ruling, Nvidia’s earnings, and Elon Musk news",Stock markets are moving higher in premarket trading on Thursday as of the time of this writing. Two groups of stocks are doing particularly well: Big Tech’s Magnificent Seven and major chipmaker stocks. Shares in one stock that crosses over into both groups—Nvidia Corporation (Nasdaq: NVDA)—are…,2025-05-29,,
54d0919a-cf19-40ab-99f9-6ae0f19af271,AVGO,Dow Jones Futures Rise As Court Blocks Trump Tariffs; Nvidia Jumps On Earnings,"Dow Jones futures rose early Thursday, along with S&P 500 futures and especially Nasdaq futures, on a federal court ruling against Trump tariffs as well as strong Nvidia (NVDA) earnings. But they're coming off highs. Nvidia stock signaled a breakout with AI peers Broadcom (AVGO), Taiwan…",2025-05-29,,
ebbb89ca-0b65-4fa9-867e-66368a88ae1d,AVGO,Nvidia earnings live: Nvidia stock pops as Wall Street looks through China sales hit,"In This Article:
Nvidia (NVDA) stock popped more than 5% in premarket trading Thursday after the poster child for artificial intelligence reported mixed first quarter results after the close on Wednesday.
Positive signals from Nvidia and CEO Jensen Huang about AI infrastructure demand and the…",2025-05-28,,
fcb6948b-8774-48a9-a46e-c6fdd34ff4f7,AVGO,Live Earnings: Will NVIDIA (Nasdaq: NVDA) Beat Earnings After the Bell?,"Live Updates
 
 Live Coverage
 Updates appear automatically as they are published.
 
 
 
 
 
 
How Much Does NVIDIA Usually Beat Earnings By?
 
 
 4:10 pm
 by Eric Bleeker
 
 
 
 
NVIDIA is expected to report $.75 in adjusted EPS when its earnings are released in about 10 minutes (at 4:20 p.m.…",2025-05-28,,
e42b279b-1b7d-45b3-8119-3bdf597c9783,AVGO,Mizuho Lifts Broadcom Target Amid Strong AI Market Prospects,"In This Article:
Mizuho Securities raised its price target for Broadcom Inc. (NASDAQ:AVGO) from $250 to $300, while maintaining its Outperform rating, on May 27. The update followed a detailed examination of Broadcom's market position, particularly its AI Custom Silicon, the company's biggest…",2025-05-28,,
ccc869ac-4144-46a8-9907-948ca2a71eea,AVGO,These Stocks Could Post Big Moves After Nvidia Earnings,"In This Article:
Nvidia is scheduled to report quarterly results after the bell on Wednesday, in what could be a major test of the AI trade’s resilience.
Nvidia earnings are a blockbuster, market-moving event for Wall Street. Investors parse the results for any sign that AI demand or investment is…",2025-05-28,,
5fe1e05d-69dc-460a-8548-15a24cc716f0,AVGO,"Stocks slip as market awaits Nvidia, Salesforce earnings — here's what we expect","Every weekday the CNBC Investing Club with Jim Cramer holds a ""Morning Meeting"" livestream at 10:20 a.m. ET. Here's a recap of Wednesday's key moments. 1. The stock market is slightly lower ahead of major earnings Wednesday evening. This follows the S & P 500's 2% rally on Tuesday in reaction to…",2025-05-28,,
6b73aa32-ff3e-4490-9337-b0b80c4e6560,AVGO,"Is Gaining Market Share in the AI-Chip Space, Tech Researcher Says","In This Article:
Broadcom Inc. (NASDAQ:AVGO) is gaining market share in the AI-chip space as more tech giants look to obtain fewer of their AI chips from Nvidia Corporation (NASDAQ:NVDA) by making their own semiconductors, Gil Luria of investment bank DA Davidson said on CNBC recently.
Luria is…",2025-05-28,,
c179a289-d882-407d-bcfd-cac26021c611,AVGO,Stock Market Live May 28: S&P 500 (VOO) Set to Open Higher,"Live Updates
 
 Live Coverage
 Updates appear automatically as they are published.
 
 
 
 
 
 
Significant VOO holdings with Wall Street recommendations 
 
 
 9:42 am
 
 
 
 
Broadcom Inc. (AVGO) – Coverage initiated by Redburn Atlantic with a $301 “Buy: rating. Will see movement with NVIDIA…",2025-05-28,,
f615b62f-76e9-4f16-9ffd-049c7ce9fa3f,AVGO,Live Updates: Will NVIDIA (Nasdaq: NVDA) Stock Soar After Earnings Tonight?,"Live Updates
 
 Live Coverage
 Updates appear automatically as they are published.
 
 
 
 
 
 
NVIDIA Leading AI Semiconductor Stocks 
 
 
 9:50 am
 by Eric Bleeker 
 
 
 
 
NVIDIA is up about 25% in the past month, but it might surprise you how much the stock is outperforming other AI rivals in…",2025-05-28,,
607e4266-0ec6-40da-b004-88104f8d4712,AVGO,1 Dark Horse Candidate for Best-Performing AI Stock Over the Next Five Years,"In This Article:
Key Points
-
Nvidia has been a huge winner in the AI arms race.
-
But Broadcom's XPUs may start to replace Nvidia's GPUs.
-
Broadcom trades at a high valuation, but that may be deserved.
No one knows which company will be the top-performing artificial intelligence (AI) stock over…",2025-05-28,,
0cab4384-ec38-4692-9b97-6285be9faa15,AVGO,Jim Cramer on Broadcom Inc (AVGO): “This Stock Has Been a Horse”,"In This Article:
We recently published a list of Jim Cramer Had These 21 Stocks on His Radar. In this article, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other stocks that Jim Cramer discusses.
When a caller expressed bullishness toward Broadcom Inc.…",2025-05-27,,
a6612f70-2bea-43a5-aa3a-9408379b41c6,AVGO,"Why Semiconductor Stocks Broadcom, AMD, and Arm Holdings Rallied Today","In This Article:
Key Points
-
President Trump announced an extension of threatened tariffs on the E.U. over the weekend
-
Consumer Confidence bounced back in a big way in May.
-
TSMC made a threat to the Trump administration over potential semiconductor tariffs.
Shares of major semiconductor…",2025-05-27,,
1d283ce5-72be-4e4b-81e7-1fc3f797d76c,AVGO,Nvidia Earnings In Focus As This AI Chip Peer Etches A Breakout,"With all eyes on Wednesday's earnings report from Nvidia (NVDA), semiconductor peer Broadcom (AVGO) readies a report of its own due June 5. Now Broadcom stock – a new member of IBD Leaderboard – has etched a new buy point with its relative strength line on the rise.
The artificial intelligence…",2025-05-27,,
23ccba5e-db7a-47f6-a382-16bc088a9062,AVGO,"Dow Jones Today: Stocks Jump After Trump Postpones Tariffs on EU Imports; Tesla, Nvidia Lead Big-Tech Rally","Stocks moved sharply higher Tuesday morning as investors reacted to the latest shift in trade policy from the Trump administration.
The Dow Jones Industrial Average was recently up 1.2%, or more than 500 points, while the S&P 500 and the tech-heavy Nasdaq Composite jumped 1.6% and 2%,…",2025-05-27,,
047bd9e3-ec2a-42dc-98c4-dacf962f7823,AVGO,We're pocketing a 170% gain on one stock and changing our rating on another,"We are selling 50 shares of Broadcom at roughly $233. Following the trade, Jim Cramer's Charitable Trust will own 600 shares of AVGO, decreasing its weighting to 4.15% from about 4.5%. Stocks are surging Tuesday after President Donald Trump announced over the holiday weekend that he agreed to…",2025-05-27,,
1b193644-474a-412f-97e5-5976c67862ee,AVGO,Invest $75K in Nvidia or Broadcom? A Strategy for Early Retirement,"Key Points in This Article
 
 
 
 
Nvidia’s leadership in AI infrastructure, driven by its H100 GPUs and upcoming Blackwell chips, fuels massive data center revenue growth, though high valuation and competition pose risks.
 
 
 
Broadcom’s pivot to AI accelerators and networking chips, alongside…",2025-05-27,,
d9ef01b4-e94a-4f1d-bbc2-26433fce129a,AVGO,"Nvidia earnings live: Nvidia misses on earnings, data center revenue","In This Article:
Nvidia (NVDA) earnings are here.
The chip giant that has become the poster child for the AI boom that kicked off in late 2022 reported mixed first quarter results after the close on Wednesday.
For the quarter, the AI chip giant reported revenue of $44.1 billion, topping analyst…",2025-05-27,,
9fa21f52-17fa-49d3-b6e6-e88605eb24d1,AVGO,Better AI Stock: SoundHound vs. Broadcom,"In This Article:
Key Points
-
Broadcom is profitable and tapping into a massive artificial intelligence (AI) semiconductor market.
-
SoundHound AI is successfully tapping into conversational AI and grew sales by 151% in the most recent quarter.
-
Broadcom is profitable, while SoundHound is still…",2025-05-26,,
b8025db3-27e3-486f-982b-7b32b5adfca0,AVGO,Building a Passive Income Stream: 3 Top Dividend ETFs for Long-Term Returns,"Key Points
-
The Vanguard Dividend Appreciation ETF isn’t the highest-paying income ETF, but there’s a lot to like about it.
-
The Vanguard International High Dividend Yield ETF has an excellent yield and cheap valuation.
-
The Vanguard Real Estate ETF could be a big winner as interest rates…",2025-05-23,,
ed90539b-69ab-43a1-ad8f-4a88d4202933,AVGO,Big Tech's spending drove Nvidia's rise,"In This Article:
Nvidia's (NVDA) rise has been fueled by Big Tech’s spending on its AI chips.
Its fellow members of the so-called Magnificent Seven group of Big Tech stocks are also its biggest customers. Microsoft (MSFT) is the largest driver of Nvidia’s revenue, followed by Meta (META), Amazon…",2025-05-23,,
e6689e74-e437-4322-a7a0-676ac0413f5a,AVGO,"Nvidia Earnings, Fed Inflation Data Headline Investing Action Plan; Costco, Salesforce, Temu Parent Also Due","headlines the latest Investing Action Plan. Costco Wholesale (COST), Salesforce.com (CRM), Nutanix (NTNX), Zscaler (ZS), Okta (OKTA) and Temu parent PDD Holdings (PDD) also are tap. The Federal Reserve's favorite inflation gauge, the core PCE price index, will cap the week.
↑ X Nvidia Earnings: AI…",2025-05-23,,
