Post_ID,Ticker,Title,Body,Post_Date,Upvotes,Num_Comments
dd3b9cd9-c942-4174-aa81-ba33a40c62df,F,Stocks lose steam as courts swing back and forth on Trump tariffs,"Investor euphoria over another possible tariff freeze dissipated on Thursday. Stocks closed modestly higher, pulled up by Nvidia’s earnings, while bond yields fell. 
Investors are losing some of their jumpiness over tariff uncertainty. A rally that started early in the day sparked by a court…",2025-05-29,,
da79bfd9-6987-482e-b79d-08a31c12eabb,F,What RFK Jr. Has Said About COVID Vaccines,"Voice is AI-generated. Inconsistencies may occur.
Robert F. Kennedy Jr.'s announcement that the Centers for Disease Control and Prevention will no longer recommend COVID vaccines for ""healthy children and healthy pregnant women"" follows years of spurious and misleading claims he made about the…",2025-05-29,,
ec4169b0-caea-4cdb-a0ab-04f3c0d21834,F,West Lake Corridor service start for South Shore delayed,"Service won’t start on the South Shore Line’s new West Lake Corridor until late this year, General Manager and President Michael Noland said Wednesday.
“We discovered that an element of the contractor’s work that should have been done along the way wasn’t done,” he told the Northern Indiana…",2025-05-29,,
01b74133-0449-4333-93fa-c3ec6077e1d9,F,"Video
Why e.l.f. just bought Haley Bieber’s beauty brand for $1 billion
1:11",,2025-05-29,,
7a79a065-bd5a-451e-8a1c-6f31f009569c,F,"After That Vogue Cover Backlash, Here’s How Justin Bieber Reacted To Hailey’s Huge $1B Beauty Deal","Elaborating on the huge feat on Instagram, Hailey wrote, “When I launched @rhode in 2022, I always had big dreams for the company, and the most important thing to me is to keep bringing rhode to more spaces, places, and faces globally. So today I am so incredibly excited and proud to announce that…",2025-05-29,,
e6a2bde8-a935-43ee-8fc0-a1a8ae668625,F,Blockbuster partnership: United Airlines and JetBlue to team up in new alliance called 'Blue Sky',"Blockbuster partnership: United Airlines and JetBlue to team up in new alliance called 'Blue Sky'
- United Airlines and JetBlue will launch a new alliance called ""Blue Sky.""
- Includes earn and redeem privileges and reciprocal elite benefits for MileagePlus and TrueBlue members.
- United to return…",2025-05-29,,
bc4c69bc-a6a7-4c95-a145-28833e8ff45a,F,RFK Jr. Batters Big Pharma With Two Devastating Announcements,"RFK Jr. Batters Big Pharma With Two Devastating Announcements
 
Via VigilantFox.com
HHS Secretary Robert F. Kennedy Jr. just sat down with human biologist and biohacker Gary Brecka to outline his bold new plan to shift the medical system from one that serves Big Pharma to one that actually serves…",2025-05-29,,
f2c40991-1d8a-44ce-baf1-1e14b58dffcc,F,United Airlines and JetBlue Airways to allow frequent flyers to earn and use miles on each other’s airline,"By Pete Muntean, Chris Isidore, Aaron Cooper, CNN
Washington — United Airlines and JetBlue Airways announced an agreement Thursday morning to share frequent flier benefits and sell tickets on each other’s websites.
If approved by regulators, the deal, called “Blue Sky,” would allow United’s…",2025-05-29,,
034cb929-bba1-4c75-b490-22f1a3e1af54,F,"Buys rhode for $1 billion, Eyes Premium Market Growth","In This Article:
On Wednesday, May 28, e.l.f. Beauty Inc. (NYSE:ELF) announced the acquisition of makeup and skincare brand rhode for approximately $1.0 billion. The deal comprises $600 million in cash and $200 million in e.l.f. Beauty common stock, along with a potential performance-based earnout…",2025-05-29,,
72e7b9f6-8f25-4646-8c38-67acc931633f,F,Hailey Bieber’s Skin Care Firm Rhode To Be Acquired By E.L.F. Beauty In $1 Billion Deal,"The model, social media star–and wife of singer Justin Bieber–launched Rhode less than three years ago. On Wednesday ...",2025-05-29,,
10faa431-0492-46c1-a669-622924cedc2e,F,Cosmetics company E.l.f acquires Hailey Bieber’s Rhode beauty brand for $1 billion,"E.l.f. Beauty has acquired Hailey Bieber’s Rhode skincare brand in a $1 billion deal, the companies said.
Bieber’s Rhode had $212 million in net sales in the 12 months that ended March 31. The company’s products are only available online, but by the end of this year it plans to begin an in-store…",2025-05-29,,
d245b682-da32-408f-a7f9-bad97f74c45f,F,Hegseth guts the Pentagon's weapons testing office,"The Defense Department is gutting the weapons testing office that has independently evaluated systems like the Bradley fighting vehicle for four decades.
AP Photo/Baderkhan Ahmad, File
Defense Secretary Pete Hegseth announced deep cuts at the Pentagon's weapons testing office.
He said the…",2025-05-29,,
2672dea5-6a67-4300-8458-1a6ad3c87d9b,F,E.l.f. Beauty Shares Surge 25 Percent on Back of Rhode Acquisition,"Investors gave a big thumbs-up to E.l.f. Beauty’s surprise announcement that it snapped up Hailey Bieber’s Rhode in a deal valued at $1 billion, despite increased pressure from tariffs.
The beauty company’s share price surged 25 percent to $113 Thursday on the back of the news, which shocked many…",2025-05-29,,
0e20ced1-5e4a-4fca-898c-4b45290ac92b,F,e.l.f. Beauty Buys Hailey Bieber's Brand Rhode For $1 Billion: Now She's Richer Than Husband Justin Bieber,"e.l.f Beauty, Inc. (NYSE:ELF) on Wednesday announced it purchased rhode, Hailey Bieber's prestige cosmetics brand, for $1 billion. 
The massive deal makes Bieber wealthier than her husband, Justin Bieber, and revives e.l.f.'s ""positive momentum,"" according to analysts. 
What To Know: Bieber…",2025-05-29,,
bc53cedf-6880-4c4d-a134-5f87a9d681f4,F,I'm an international scholarship student at Harvard whose future is up in the air. Trump's visa order is short-sighted,"Harvard student David Gayle, a 29-year-old policy advisor from London and a Kennedy Memorial Trust scholar, is unsure if he can finish his graduate degree.
Courtesy of David Gayle
The Trump administration suspended Harvard's certificate to enroll foreign students on May 22.
International students…",2025-05-29,,
ee29bea8-cbcc-432d-b7fa-d74439e2eb9e,F,"Daily Digest: 1,000 S.F. City Hall layoffs reported, Nvidia is market cap king again","City Hall layoffs, Nvidia earnings and an update on the Omada Health IPO are making news in the Bay Area today.",2025-05-29,,
4eefaae1-6f38-4df8-8b6e-43c4177204e1,F,E.l.f. Beauty Goes Big on $1 Billion Rhode Acquisition. But Tariffs ‘Muddle the Near Term.’,,2025-05-29,,
